Year,Title,Artist,Weeks,Rank
1992,Pleasure,The Soup Dragons,8,69
1992,Games,Chuckii Booker,12,70
1992,When I Look Into Your Eyes,Firehouse,20,71
1992,I Got A Man,Positive K,50,72
1992,"Baby, I Believe In You",George LaMond,7,73
1992,Sexual,Goddess,10,74
1992,"It s Alright (From ""South Central"")",Classic Example,14,75
1992,Don t Walk Away,Jade,35,76
1992,Chains Around My Heart,Richard Marx,13,77
1992,Right Now,Al B. Sure!,20,78
1992,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,25,79
1992,Forever In Love,Kenny G,23,80
1992,I Missed The Bus,Kris Kross,15,81
1992,Wicked,Ice Cube,10,82
1992,Sesame s Treet,Smart E s,16,83
1992,No One Else On Earth,Wynonna,12,84
1992,Symphony Of Destruction,Megadeth,15,85
1992,Yesterdays,Guns N  Roses,10,86
1992,This Could Be The One,Bad Company,8,87
1992,Understand This Groove,Sound Factory,17,88
1992,Could ve Been Me,Billy Ray Cyrus,9,89
1992,Pick It Up,Home Team,2,90
1992,Irresistible,Cathy Dennis,12,91
1992,Love s Taken Over,Chante Moore,11,92
1992,No Mistakes,Patty Smyth,16,93
1992,Sleeping With You,Firehouse,8,94
1992,Slow Dance (Hey Mr. DJ),R. Kelly,19,95
1992,360 Degrees (What Goes Around),Grand Puba,14,96
1992,Crazy Love,CeCe Peniston,2,97
1992,Get Up (Move Boy Move),AB Logic,11,98
1992,"Revolution (From ""Malcolm X"")",Arrested Development,6,99
1992,Alone With You,Tevin Campbell,11,100
1993,Hero,Mariah Carey,30,1
1993,Again,Janet Jackson,23,2
1993,All That She Wants,Ace Of Base,36,3
1993,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,22,4
1993,All For Love,Bryan Adams/Rod Stewart/Sting,22,5
1993,Gangsta Lean,DRS,20,6
1993,Shoop,Salt-N-Pepa,25,7
1993,Breathe Again,Toni Braxton,35,8
1993,What's My Name?,Snoop Dogg,17,9
1993,Said I Loved You...But I Lied,Michael Bolton,24,10
1993,Please Forgive Me,Bryan Adams,28,11
1993,Can We Talk,Tevin Campbell,26,12
1993,Whoomp! (There It Is),Tag Team,45,13
1993,Just Kickin' It,Xscape,21,14
1993,Keep Ya Head Up,2Pac,20,15
1993,Linger,The Cranberries,24,16
1993,Hey Mr. D.J.,Zhane,24,17
1993,Because The Night,"10,000 Maniacs",29,18
1993,Getto Jam,Domino,20,19
1993,Mr. Vain,Culture Beat,20,20
1993,Never Keeping Secrets,Babyface,23,21
1993,What Is Love,Haddaway,26,22
1993,Cry For You,Jodeci,20,23
1993,"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,25,24
1993,Come Baby Come,K7,21,25
1993,Dreamlover,Mariah Carey,29,26
1993,Sex Me (Parts I & II),R. Kelly,19,27
1993,The Power Of Love,Celine Dion,33,28
1993,All About Soul,Billy Joel,20,29
1993,"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,20,30
1993,Time And Chance,Color Me Badd,19,31
1993,Dreams,Gabrielle,28,32
1993,Jessie,Joshua Kadison,22,33
1993,U.N.I.T.Y.,Queen Latifah,20,34
1993,Cryin',Aerosmith,26,35
1993,Anniversary,Tony Toni Tone,20,36
1993,Both Sides Of The Story,Phil Collins,17,37
1993,The River Of Dreams,Billy Joel,27,38
1993,(I Know I Got) Skillz,Shaquille O'Neal,20,39
1993,Sweat (A La La La La Long),Inner Circle,25,40
1993,No Rain,Blind Melon,23,41
1993,Understanding,Xscape,20,42
1993,If,Janet Jackson,27,43
1993,Slow And Easy,Zapp & Roger,20,44
1993,Amazing,Aerosmith,21,45
1993,Found Out About You,Gin Blossoms,34,46
1993,Wild World,Mr. Big,20,47
1993,Another Sad Love Song,Toni Braxton,26,48
1993,Real Muthaphuckkin G's,Eazy-E,16,49
1993,"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,20,50
1993,Higher Ground,UB40,20,51
1993,Reason To Believe,Rod Stewart,20,52
1993,Let It Snow,Boyz II Men,7,53
1993,Cantaloop (Flip Fantasia),US 3,27,54
1993,Award Tour,A Tribe Called Quest,18,55
1993,True Love,Elton John & Kiki Dee,12,56
1993,Come Inside,Intro,20,57
1993,Goody Goody,Lisette Melendez,15,58
1993,Miss You In A Heartbeat,Def Leppard,17,59
1993,I'll Be Loving You,Collage,20,60
1993,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,20,61
1993,Hopelessly,Rick Astley,20,62
1993,Freakit,Das EFX,12,63
1993,Everybody Hurts,R.E.M.,20,64
1993,God Blessed Texas,Little Texas,12,65
1993,"Stay (Faraway, So Close!)",U2,13,66
1993,Into Your Arms,The Lemonheads,14,67
1993,As Long As I Can Dream,Expose,14,68
1993,Cannonball,The Breeders,20,69
1993,Yours,Shai,11,70
1993,Give It Up,The Goodmen,14,71
1993,Sentimental,Kenny G,10,72
1993,"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,20,73
1993,Really Doe,Ice Cube,9,74
1993,Method Man,Wu-Tang Clan,14,75
1993,Looking For Mr. Do Right,Jade,14,76
1993,Send Me A Lover,Taylor Dayne,14,77
1993,Let Me Ride,Dr. Dre,18,78
1993,Better Than You,Lisa Keith,20,79
1993,Fast As You,Dwight Yoakam,10,80
1993,93 'Til Infinity,Souls Of Mischief,9,81
1993,I'm Looking For The One (To Be With Me),Jazzy Jeff & The Fresh Prince,7,82
1993,Life (Everybody Needs Somebody To Love),Haddaway,16,83
1993,Betcha'll Never Find,Chantay Savage,14,84
1993,The Song Remembers When,Trisha Yearwood,9,85
1993,Mary Jane's Last Dance,Tom Petty And The Heartbreakers,20,86
1993,Will You Be There (In The Morning),Heart,18,87
1993,Rubberband Girl,Kate Bush,6,88
1993,"I Love Music (From ""Carlito's Way"")",Rozalla,7,89
1993,Love For Love,Robin S.,19,90
1993,John Deere Green,Joe Diffie,11,91
1993,I'm Real,Kris Kross,6,92
1993,Yolanda,Reality,10,93
1993,Foreplay,RAab,11,94
1993,Something In Your Eyes,Bell Biv Devoe,19,95
1993,Push The Feeling On,Nightcrawlers,15,96
1993,What's It To You,Clay Walker,15,97
1993,Here Come The Lords,Lords Of The Underground,6,98
1993,Rock With You,Inner Circle,2,99
1993,Same Ol' Shit,MC Ren,4,100
1994,On Bended Knee,Boyz II Men,27,1
1994,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,30,2
1994,Another Night,Real McCoy,45,3
1994,Creep,TLC,32,4
1994,Always,Bon Jovi,32,5
1994,I Wanna Be Down,Brandy,28,6
1994,I ll Make Love To You,Boyz II Men,33,7
1994,Before I Let You Go,BLACKstreet,27,8
1994,Tootsee Roll,69 Boyz,38,9
1994,I m The Only One,Melissa Etheridge,40,10
1994,You Want This/70 s Love Groove,Janet Jackson,22,11
1994,Secret,Madonna,22,12
1994,Sukiyaki,4PM,32,13
1994,Take A Bow,Madonna,30,14
1994,Short Dick Man,20 Fingers Featuring Gillette,30,15
1994,You Gotta Be,Des ree,44,16
1994,All I Wanna Do,Sheryl Crow,33,17
1994,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,25,18
1994,Practice What You Preach,Barry White,21,19
1994,I ll Stand By You,Pretenders,30,20
1994,100% Pure Love,Crystal Waters,45,21
1994,The Rhythm Of The Night,Corona,27,22
1994,The Sweetest Days,Vanessa Williams,23,23
1994,You Don t Know How It Feels,Tom Petty,22,24
1994,Hold My Hand,Hootie,44,25
1994,"December 1963 (Oh, What A Night)",Four Seasons,54,26
1994,Living In Danger,Ace Of Base,20,27
1994,Every Day Of The Week,Jade,22,28
1994,Constantly,Immature,20,29
1994,Never Lie,Immature,26,30
1994,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,27,31
1994,"What s The Frequency, Kenneth?",R.E.M.,20,32
1994,I Belong To You/How Many Ways,Toni Braxton,21,33
1994,Be Happy,Mary J. Blige,20,34
1994,Flava In Ya Ear,Craig Mack,25,35
1994,When Can I See You,Babyface,36,36
1994,Wild Night,John Mellencamp With Me Shell Ndegeocello,42,37
1994,"Shame (From ""A Low Down Dirty Shame"")",Zhane,15,38
1994,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,20,39
1994,I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,17,40
1994,If You Love Me,Brownstone,26,41
1994,Playaz Club,Rappin  4-Tay,21,42
1994,When We Dance,Sting,18,43
1994,I Miss You,N II U,20,44
1994,Bring The Pain,Method Man,20,45
1994,Mental Picture,Jon Secada,20,46
1994,Foolin  Around,Changing Faces,20,47
1994,Blind Man,Aerosmith,14,48
1994,"U Will Know (From ""Jason s Lyric"")",B.M.U. (Black Men United),20,49
1994,Far Behind,Candlebox,23,50
1994,Do You See,Warren G,13,51
1994,Fa All Y all,Da Brat,18,52
1994,The Most Beautifullest Thing In This World,Keith Murray,18,53
1994,Dance Naked,John Mellencamp,17,54
1994,"Circle Of Life (From ""The Lion King"")",Elton John,20,55
1994,House Of Love,Amy Grant With Vince Gill,21,56
1994,Lucas With The Lid Off,Lucas,19,57
1994,Something s Always Wrong,Toad The Wet Sprocket,20,58
1994,Always And Forever,Luther Vandross,18,59
1994,Black Coffee,Heavy D,15,60
1994,Doll Parts,Hole,12,61
1994,"Sympathy For The Devil (""Interview With The Vampire"")",Guns N  Roses,8,62
1994,Juicy/Unbelievable,The Notorious B.I.G.,20,63
1994,Mishale,Andru Donalds,19,64
1994,Get Ready For This,2 Unlimited,34,65
1994,Kitty Kitty,69 Boyz,20,66
1994,At Your Best (You Are Love),Aaliyah,20,67
1994,Pickup Man,Joe Diffie,5,68
1994,"Girl, You ll Be A Woman Soon (From ""Pulp Fiction"")",Urge Overkill,11,69
1994,Endless Love,Luther Vandross,20,70
1994,(I Could Only) Whisper Your Name,"Harry Connick, Jr.",20,71
1994,Get Over It,Eagles,14,72
1994,Get Down,Craig Mack,20,73
1994,Get Up On It,Keith Sweat (Featuring Kut Klose),16,74
1994,In The House Of Stone And Light,Martin Page,35,75
1994,"I Can Go Deep (From ""A Low Down Dirty Shame"")",Silk,15,76
1994,Fade Into You,Mazzy Star,20,77
1994,Tic Toc,Lords Of The Underground,15,78
1994,Out Of Tears,The Rolling Stones,15,79
1994,Till You Love Me,Reba McEntire,10,80
1994,Strong Enough,Sheryl Crow,26,81
1994,Missing You,Steve Perry,6,82
1994,She Don t Use Jelly,The Flaming Lips,20,83
1994,But It s Alright,Huey Lewis,20,84
1994,Don t Say Goodbye Girl,Tevin Campbell,7,85
1994,Biological Didn t Bother,Shaquille O Neal,11,86
1994,I Apologize,Anita Baker,12,87
1994,Picture Postcards From L.A.,Joshua Kadison,9,88
1994,Whutcha Want?,Nine,17,89
1994,Promise Me,Lil Suzy,18,90
1994,Redneck Stomp,Jeff Foxworthy,10,91
1994,Bad Reputation,Freedy Johnston,12,92
1994,Pimp Of The Year,Dru Down,16,93
1994,You Suck,The Murmurs,7,94
1994,Supernova,Liz Phair,14,95
1994,Breakdown,Fu-Schnickens,20,96
1994,Undone - The Sweater Song,Weezer,16,97
1994,I See It Now,Tracy Lawrence,9,98
1994,Body,Anita Baker,20,99
1994,Back Up Off Me!,Doctor Dre,7,100
1995,One Sweet Day,Mariah Carey & Boyz II Men,27,1
1995,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,21,2
1995,Hey Lover,LL Cool J,21,3
1995,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,38,4
1995,Diggin' On You,TLC,20,5
1995,Fantasy,Mariah Carey,25,6
1995,Before You Walk Out Of My Life/Like This And Like That,Monica,28,7
1995,Breakfast At Tiffany's,Deep Blue Something,36,8
1995,Name,Goo Goo Dolls,36,9
1995,Free As A Bird,The Beatles,11,10
1995,You'll See,Madonna,20,11
1995,Missing,Everything But The Girl,55,12
1995,I Got Id/Long Road,Pearl Jam,20,13
1995,Runaway,Janet Jackson,24,14
1995,One Of Us,Joan Osborne,22,15
1995,You Remind Me Of Something,R. Kelly,20,16
1995,Beautiful Life,Ace Of Base,20,17
1995,Tell Me,Groove Theory,33,18
1995,Back For Good,Take That,30,19
1995,As I Lay Me Down,Sophie B. Hawkins,44,20
1995,Tonite's Tha Night,Kris Kross,20,21
1995,Soon As I Get Home,Faith Evans,20,22
1995,Only Wanna Be With You,Hootie & The Blowfish,32,23
1995,Anything,3T,33,24
1995,"Kiss From A Rose (From ""Batman Forever"")",Seal,36,25
1995,Bullet With Butterfly Wings,The Smashing Pumpkins,20,26
1995,Time,Hootie & The Blowfish,26,27
1995,Who Can I Run To,Xscape,20,28
1995,Carnival,Natalie Merchant,31,29
1995,Dreaming Of You,Selena,20,30
1995,Roll To Me,Del Amitri,36,31
1995,Be My Lover,La Bouche,38,32
1995,Love U 4 Life,Jodeci,20,33
1995,Set U Free,Planet Soul,26,34
1995,Too Hot,Coolio,15,35
1995,Run-Around,Blues Traveler,49,36
1995,I'd Lie For You (And That's The Truth),Meat Loaf,20,37
1995,Blessed,Elton John,20,38
1995,Hook,Blues Traveler,34,39
1995,The World I Know,Collective Soul,34,40
1995,Wonder,Natalie Merchant,38,41
1995,"Natural One (From ""Kids"")",Folk Implosion,20,42
1995,No One Else,Total,20,43
1995,Waterfalls,TLC,34,44
1995,December,Collective Soul,39,45
1995,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,33,46
1995,Just Tah Let U Know,Eazy-E,12,47
1995,I Can Love You Like That,All-4-One,29,48
1995,Nobody Knows,The Tony Rich Project,47,49
1995,Get Together,Big Mountain,13,50
1995,Cell Therapy,Goodie Mob.,20,51
1995,Pretty Girl,Jon B,20,52
1995,Cruisin',D'Angelo,18,53
1995,Danger,Blahzay Blahzay,20,54
1995,Where Ever You Are,Terry Ellis,20,55
1995,I Remember,Boyz II Men,11,56
1995,You Are Not Alone,Michael Jackson,20,57
1995,I'll Be There For You/This House Is Not A Home,The Rembrandts,20,58
1995,When Love & Hate Collide,Def Leppard,14,59
1995,Ridin' Low,L.A.D.,20,60
1995,Comedown,Bush,20,61
1995,Do You Sleep?,Lisa Loeb & Nine Stories,20,62
1995,Brokenhearted,Brandy,20,63
1995,Come With Me,Shai,20,64
1995,We Got It,Immature (Featuring Smooth),20,65
1995,"I Like It, I Love It",Tim McGraw,20,66
1995,I Will Remember You (Live),Sarah McLachlan,20,67
1995,Macarena (Bayside Boys Mix),Los Del Rio,60,68
1995,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,20,69
1995,Sexual Healing,Max-A-Million,20,70
1995,Throw Your Hands Up,L.V.,16,71
1995,Incarcerated Scarfaces/Ice Cream,Raekwon,18,72
1995,Magic Carpet Ride,The Mighty Dub Katz,20,73
1995,Hooked On You,Silk,18,74
1995,Runnin',The Pharcyde,15,75
1995,East 1999,Bone Thugs-N-Harmony,13,76
1995,Hurricane,The Click,13,77
1995,Just A Girl,No Doubt,29,78
1995,Rosealia,Better Than Ezra,12,79
1995,Boom Boom Boom,The Outhere Brothers,20,80
1995,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,15,81
1995,Ain't Nuthin' But A She Thing,Salt-N-Pepa,15,82
1995,Throw Your Set In The Air,Cypress Hill,18,83
1995,Fast Life,Kool G Rap,12,84
1995,Sentimental,Deborah Cox,20,85
1995,Automatic Lover (Call For Love),Real McCoy,19,86
1995,It Matters To Me,Faith Hill,16,87
1995,Solitude,Edwin McCain,20,88
1995,Fu-Gee-La,Fugees,20,89
1995,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,20,90
1995,A Mover La Colita,Artie The 1 Man Party,19,91
1995,East Side Rendezvous,Frost,14,92
1995,We've Got It Goin' On,Backstreet Boys,20,93
1995,Wings Of The Morning,Capleton,10,94
1995,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,5,95
1995,1st Of Tha Month,Bone Thugs-N-Harmony,20,96
1995,Cold World,Genius/GZA Featuring Inspektah Deck,3,97
1995,You Put A Move On My Heart,Quincy Jones Introducing Tamia,4,98
1995,"The Riddler (From ""Batman Forever"")",Method Man,11,99
1995,Gold,Prince,2,100
1996,Un-Break My Heart,Toni Braxton,42,1
1996,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,34,2
1996,"Don't Let Go (Love) (From ""Set It Off"")",En Vogue,35,3
1996,No Diggity,BLACKstreet (Featuring Dr. Dre),31,4
1996,Nobody,Keith Sweat Featuring Athena Cage,35,5
1996,Mouth,Merril Bainbridge,30,6
1996,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,20,7
1996,It's All Coming Back To Me Now,Celine Dion,30,8
1996,I'm Still In Love With You,New Edition,20,9
1996,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",Barbra Streisand & Bryan Adams,20,10
1996,Pony,Ginuwine,27,11
1996,Macarena (Bayside Boys Mix),Los Del Rio,60,12
1996,Where Do You Go,No Mercy,39,13
1996,If It Makes You Happy,Sheryl Crow,27,14
1996,When You Love A Woman,Journey,22,15
1996,"Last Night (From ""The Nutty Professor"")",Az Yet,29,16
1996,"Fly Like An Eagle (From ""Space Jam"")",Seal,20,17
1996,I Love You Always Forever,Donna Lewis,41,18
1996,What Kind Of Man Would I Be,Mint Condition,24,19
1996,No Time,Lil' Kim Featuring Puff Daddy,20,20
1996,This Is For The Lover In You,"Babyface Feat. LL Cool J, Howard Hewett, Jody Watley & Jef",20,21
1996,Falling,Montell Jordan,20,22
1996,Twisted,Keith Sweat,38,23
1996,"Tell Me (From ""Eddie"")",Dru Hill,23,24
1996,"Change The World (From ""Phenomenon"")",Eric Clapton,43,25
1996,This Is Your Night,Amber,40,26
1996,Street Dreams,Nas,17,27
1996,"You Must Love Me (From ""Evita"")",Madonna,20,28
1996,Just Between You And Me,dc Talk,19,29
1996,You're Makin' Me High/Let It Flow,Toni Braxton,41,30
1996,Cold Rock A Party,MC Lyte,20,31
1996,Counting Blue Cars,Dishwalla,48,32
1996,Foolish Games/You Were Meant For Me,Jewel,65,33
1996,Ooh Aah... Just A Little Bit,Gina G,30,34
1996,Key West Intermezzo (I Saw You First),John Mellencamp,24,35
1996,Steelo,702,20,36
1996,You Learn/You Oughta Know,Alanis Morissette,30,37
1996,My Boo,Ghost Town DJ's,31,38
1996,Come See Me,112,20,39
1996,ATLiens,OutKast,17,40
1996,Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,19,41
1996,Let's Make A Night To Remember,Bryan Adams,23,42
1996,Loungin,LL Cool J,29,43
1996,When You're Gone/Free To Decide,The Cranberries,20,44
1996,Bow Down,Westside Connection,20,45
1996,C'mon N' Ride It (The Train),Quad City DJ's,42,46
1996,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",Mack 10 & Tha Dogg Pound,20,47
1996,Give Me One Reason,Tracy Chapman,39,48
1996,Thirty-Three,The Smashing Pumpkins,20,49
1996,Do You Miss Me,Jocelyn Enriquez,23,50
1996,Knocks Me Off My Feet,Donell Jones,20,51
1996,Without Love,Donna Lewis,15,52
1996,If Your Girl Only Knew,Aaliyah,20,53
1996,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan",20,54
1996,If We Fall In Love Tonight,Rod Stewart,20,55
1996,"Space Jam (From ""Space Jam"")",Quad City DJ's,20,56
1996,I'm Not Giving You Up,Gloria Estefan,19,57
1996,"How Could You (From ""Bulletproof"")",K-Ci & JoJo,15,58
1996,I Like It,The Blackout Allstars,22,59
1996,Little Bitty,Alan Jackson,10,60
1996,When Boy Meets Girl,Total,17,61
1996,Barely Breathing,Duncan Sheik,55,62
1996,It's Your Body,Johnny Gill Featuring Roger Troutman,19,63
1996,Desperately Wanting,Better Than Ezra,20,64
1996,I Fell In Love,Rockell,18,65
1996,Macarena Christmas,Los Del Rio,4,66
1996,Sittin' On Top Of The World,Da Brat,16,67
1996,"Bohemian Rhapsody (From ""High School High"")",The Braids,17,68
1996,The Moment,Kenny G,14,69
1996,Bittersweet Me,R.E.M.,12,70
1996,I Luv U Baby,The Original,16,71
1996,Jellyhead,Crush,21,72
1996,Hero Of The Day,Metallica,18,73
1996,Let's Ride,Richie Rich,13,74
1996,Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,18,75
1996,Tonight Is The Night,Le Click,20,76
1996,Nowhere To Go,Melissa Etheridge,19,77
1996,Sugar Honey Ice Tea,Goodfellaz,10,78
1996,Naked Eye,Luscious Jackson,26,79
1996,God Bless The Child,Shania Twain,5,80
1996,At Night I Pray,Wild Orchid,20,81
1996,All I Want,Susanna Hoffs,12,82
1996,I Can Make It Better,Luther Vandross,10,83
1996,Dance Into The Light,Phil Collins,16,84
1996,"That Thing You Do! (From ""That Thing You Do!"")",The Wonders,15,85
1996,Every Light In The House,Trace Adkins,9,86
1996,Hit Me Off,New Edition,20,87
1996,One And One,Robert Miles Featuring Maria Nayler,19,88
1996,Friends,John Michael Montgomery,12,89
1996,You Can Make History (Young Again),Elton John,17,90
1996,"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,19,91
1996,Leavin',The Tony Rich Project,8,92
1996,Let's Get The Mood Right,Johnny Gill,18,93
1996,Birmingham,Amanda Marshall,20,94
1996,That's How It Is (It's Like That),Redman Featuring K-Solo,2,95
1996,Everything Falls Apart/Small Wonders,dog's eye view,14,96
1996,Use Your Heart,SWV,20,97
1996,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",LL Cool J,11,98
1996,I Don't Need Your Love,Angelina,11,99
1996,Music Makes Me High,Lost Boyz,16,100
1997,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,42,1
1997,How Do I Live,LeAnn Rimes,69,2
1997,You Make Me Wanna...,Usher,47,3
1997,Together Again,Janet,46,4
1997,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),21,5
1997,My Body,LSG,20,6
1997,Feel So Good,Mase,20,7
1997,Show Me Love,Robyn,24,8
